0.11331476,-0.26670963,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0
-0.081136852,-0.32421646,1.0313047,1.1716873,-0.37786573,1.3975012,0
-0.054035581,-0.26670963,0.58048907,0.47336952,-0.37786573,1.3030409,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.17310694,-0.36845248,-0.36622367,1.5299181,4.7909161,1.5589978,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.52102435,-0.43038291,-0.27606055,-0.44604713,2.5397459,0.83378658,0
0.062669264,-0.12073076,0.85097843,0.22104682,3.2027961,0.60220654,0
-0.1333068,-0.31094565,-0.095734317,0.80797135,0.79177344,1.0166129,0
-0.15160016,-0.45250093,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0
0.88332961,-0.12957796,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
0.5001854,4.9354466,0.71573375,1.825701,-0.37786573,1.1202145,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.22409605,-0.38614689,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.11551674,-0.29325125,0.17475504,0.86999717,0.61048661,1.2603814,0
0.11212908,-0.22689721,-0.41130523,1.2835026,-0.37786573,1.4249251,0
0.3641709,0.55608039,1.6624465,-0.85955255,-0.37786573,-0.94572324,0
-0.076732895,-0.3949941,-0.095734317,1.3839253,-0.37786573,1.5681391,0
0.089601152,-0.25786243,1.3919571,0.80501774,-0.37786573,1.2938996,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.089267233,-0.28440404,0.94114155,1.1548096,-0.004262091,1.3548417,0
0.57996476,0.74629528,-0.32114211,0.67632473,1.5130026,1.132403,0
0.48104513,0.582622,0.26491816,0.72484833,-0.37786573,0.94043529,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.86927083,2.4715002,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
-0.21494937,-0.41268851,0.039510361,0.80628358,-0.37786573,1.5346209,0
0.91500422,0.21988661,0.039510361,0.53159783,-0.37786573,0.87949317,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.017787632,-0.31536926,-0.27606055,0.72527027,2.4600995,1.3152293,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.009657251,-0.27113323,0.76081531,0.57590199,-0.37786573,1.1720153,0
0.21443638,0.016400912,0.40016284,1.0100827,0.85736068,1.0348956,0
-0.13906582,-0.42595931,-0.18589744,-0.3886627,-0.37786573,1.1506856,0
-0.070296344,-0.076494735,1.5272018,0.70797055,-0.37786573,1.4432078,0
-0.20461702,-0.27555684,0.26491816,0.93708631,-0.37786573,0.86730475,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.17480562,-0.36402888,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0
-0.17175672,-0.37729969,-0.41130523,0.26535098,-0.37786573,0.80026842,0
-0.24340571,-0.44807732,-0.18589744,0.73159943,-0.37786573,1.2756169,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.11806233,-0.4038413,0.039510361,0.91303549,-0.37786573,1.6351754,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.026256779,-0.41711211,-0.005571199,1.2256962,-0.37786573,0.9465295,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.297979,-0.16054318,-0.54654991,1.3252751,13.750423,0.90996423,1
0.11060464,0.034095321,-0.36622367,0.74341387,2.5460676,1.0745079,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.32657273,-0.4038413,0.89605999,-0.85955255,-0.37786573,-0.94572324,0
3.0414377,4.4488504,-0.18589744,1.961989,0.34543776,0.59915943,0
-0.29388182,-0.38614689,0.35508128,0.9083941,0.74923392,0.7393263,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.67160093,0.33932388,-0.18589744,1.2476373,-0.37786573,1.2512401,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.30573863,-0.33306367,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.58335242,0.29066425,0.08459192,0.87295078,0.22374577,0.77589157,0
0.74833141,1.5690853,0.30999972,0.75354054,0.60716115,0.62658339,0
-0.30014899,-0.4082649,2.3386699,1.0185216,-0.37786573,0.91605844,0
1.2143039,0.72417727,-0.005571199,-0.85955255,-0.37786573,-0.94572324,0
-0.12805593,-0.22689721,0.26491816,0.21809321,0.58724133,1.3975012,0
-0.25424622,-0.38614689,-0.18589744,0.2856043,-0.37786573,1.0044245,0
-0.032693331,-0.35960528,-0.230979,1.1121932,1.6121408,1.6382225,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3.9066457,0.92323937,-0.54654991,2.3383634,10.733443,0.71494946,1
3.1225721,3.3119846,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0
-0.47715417,-0.33306367,4.5025847,0.10712186,-0.37786573,1.2299103,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.2474709,-0.37729969,0.71573375,0.40501454,-0.37786573,0.9983303,0
0.24136827,0.23315742,-0.36622367,0.79615691,-0.37786573,0.81245684,0
-0.055051879,-0.3949941,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.92838547,-0.30652205,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
-0.24967288,-0.45250093,0.26491816,-0.85955255,-0.37786573,-0.94572324,0
1.4067229,-0.45250093,0.17475504,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.21799827,-0.45250093,-0.050652758,0.24045626,1.5561019,0.96785924,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.4670232,1.9760567,-0.230979,2.0147321,-0.37786573,0.5839239,0
-0.44768153,-0.37729969,1.5722834,0.34552039,-0.37786573,1.306088,0
1.0721916,0.53838598,0.2198366,-0.85955255,-0.37786573,-0.94572324,0
